"symbol","page?","name","t","p","p_corr","var_explained","var_sd"
"CRISP3","10321","cysteine-rich secretory protein 3",-2.25397720620225,0.0739074589684765,0.155151923811121,0.929403794519207,0.87478281400519
"SMYD5","10322","SMYD family member 5",1.64617042637408,0.16064683750156,0.270000469853245,1.22141196741479,1.42624250647222
"KBTBD10","10324","kelch repeat and BTB (POZ) domain containing 10",2.69494770830995,0.0430432147421675,0.106162708216117,1.26730960483705,1.65369059302303
"RRAGB","10325","Ras-related GTP binding B",-0.800675004858056,0.459657107615954,0.582249581185797,1.26003061967274,1.50659860310293
"SIRPB1","10326","signal-regulatory protein beta 1",6.70304110963889,0.00111836538376105,0.0106246101952902,5.8251713490351,3.92135738937371
"AKR1A1","10327","aldo-keto reductase family 1, member A1 (aldehyde reductase)",-0.0518401407151607,0.960663411924646,0.973501932341708,0.995407246235723,0.809920763994698
"COX4NB","10328","ER membrane protein complex subunit 8",1.76422005344234,0.137971137542456,0.242189329175396,0.863193190990904,0.95117944730032
"TMEM5","10329","transmembrane protein 5",0.714155440225613,0.507074407495714,0.623590824623641,1.18975348209961,2.36623488456068
"CNPY2","10330","canopy 2 homolog (zebrafish)",0.523366099448848,0.623077792060243,0.722561677185845,0.372084843794914,0.595992648380426
"B3GNT3","10331","UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3",0.653055557569982,0.542553144510773,0.655251060379078,0.55228532146134,0.428716539225952
"CLEC4M","10332","C-type lectin domain family 4, member M",-4.43139648909498,0.00681921111983335,0.0312359947788924,1.44731671781329,1.22973502899461
"TLR6","10333","toll-like receptor 6",-6.19564748248971,0.00159844290544749,0.0130250226089914,2.87436985683762,1.95698159776574
"MRVI1","10335","murine retrovirus integration site 1 homolog",-0.263737158700741,0.802507007137511,0.863530281480179,0.565336759989214,1.00949105813264
"PCGF3","10336","polycomb group ring finger 3",2.24864218454609,0.0744035143909721,0.15597730384849,1.44163920336998,1.75905359992868
"TFG","10342","TRK-fused gene",-3.26603373346953,0.0222962009467555,0.0683686574834352,2.1943733227435,1.71149026006768
"PKDREJ","10343","polycystic kidney disease (polycystin) and REJ homolog (sperm receptor for egg jelly homolog, sea urchin)",-8.15317763022315,0.000450920072457613,0.00643529378863503,2.93085494914726,1.60759687007894
"CCL26","10344","chemokine (C-C motif) ligand 26",0.287581848566711,0.785205137411799,0.851615318343894,0.466341167098691,0.27582386040764
"TRDN","10345","triadin",-2.11521526467079,0.0880378421041848,0.175869538535146,1.11454952428142,1.68572484525325
"TRIM22","10346","tripartite motif containing 22",-4.02339699980148,0.0100868297281466,0.040171484988182,0.803534418391706,0.690478270934045
"ABCA7","10347","ATP-binding cassette, sub-family A (ABC1), member 7",-2.57572629327158,0.0496889213700869,0.117333649298315,1.23920368210478,1.32102015703068
"ABCA10","10349","ATP-binding cassette, sub-family A (ABC1), member 10",0.58018839349302,0.586950633223447,0.69292042326305,1.02578268360072,1.12982647656044
"ABCA9","10350","ATP-binding cassette, sub-family A (ABC1), member 9",-3.71519226995548,0.0137805509547127,0.0495085227610806,0.559744293159155,0.496982119935086
"ABCA8","10351","ATP-binding cassette, sub-family A (ABC1), member 8",-2.51469230710851,0.0535203481684944,0.123614164153166,1.81721621338783,2.14563193154046
"WARS2","10352","tryptophanyl tRNA synthetase 2, mitochondrial",-1.65715912657095,0.158387284518259,0.267196598221153,0.544153275532045,0.643271588842584
"HMGB1P1","10357","high mobility group box 1 pseudogene 1",-0.881975597865697,0.418166112288682,0.544296742401054,1.24956611687854,1.88684943351366
"NPM3","10360","nucleophosmin/nucleoplasmin 3",-0.3298188555201,0.754906266500373,0.828261192955941,0.489583773674176,0.609911355342241
"NPM2","10361","nucleophosmin/nucleoplasmin 2",5.07411154516753,0.00385361170362035,0.0219345636591337,1.03409920471304,0.814714492612811
"HMG20B","10362","high mobility group 20B",-3.38644867367476,0.0195366096588018,0.0625565663720116,2.57435799520997,2.17420893210602
"HMG20A","10363","high mobility group 20A",3.81892334442938,0.0123867272151357,0.0460352633152356,1.89192423797456,1.99986575707686
"KLF2","10365","Kruppel-like factor 2 (lung)",-2.17709199645665,0.0814111081902374,0.166433192953429,0.420907056038719,0.509966841032131
"CBARA1","10367","mitochondrial calcium uptake 1",2.54487803991425,0.0515865430679192,0.120378252217427,1.35797942351427,1.17650818245697
"CACNG3","10368","calcium channel, voltage-dependent, gamma subunit 3",13.4522588492991,4.06398738517999e-05,0.00203474669575272,4.63841931562821,1.68756807958267
"CACNG2","10369","calcium channel, voltage-dependent, gamma subunit 2",6.52253641019511,0.00126656569583957,0.0114294498973643,0.781397336558832,0.494465034139543
"CITED2","10370","Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 2",5.41425358076289,0.00290856069882022,0.0183212882564776,1.26699798676223,1.11970585921705
"SEMA3A","10371","sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3A",0.826358346350549,0.446227638640668,0.569657119623042,0.413607917698665,0.47773187753338
"TUBA1B","10376","tubulin, alpha 1b",-0.575956328378029,0.589596853791329,0.695057551168851,0.942238522437738,1.59570258805068
"IRF9","10379","interferon regulatory factor 9",-1.3727251666157,0.228208561876101,0.3505841316696,0.734527497492743,1.03962106164366
"BPNT1","10380","3'(2'), 5'-bisphosphate nucleotidase 1",1.09461287584662,0.323591732248553,0.451989069899924,0.955695315336901,1.19660642219336
"RP11-566K11.2","10381","tubulin, beta 3 class III",-2.96115358471779,0.0314769166468423,0.0860142850450782,2.17758404449434,2.85986756189839
"TUBB4","10382","tubulin, beta 4A class IVa",-0.723715678064533,0.501671043137614,0.619020016305648,0.70636920457702,0.763011678036048
"TUBB2C","10383","tubulin, beta 4B class IVb",-1.99130322575798,0.103078218709709,0.196340033415643,1.09610705003104,1.73028451951672
"BTN3A3","10384","butyrophilin, subfamily 3, member A3",0.405611770258588,0.701801826639665,0.786561415342574,0.495213985909692,0.345402465462034
"BTN2A2","10385","butyrophilin, subfamily 2, member A2",-17.2177458629645,1.21018827599661e-05,0.00132771556179357,4.04764989882079,1.1165014909373
"SYCP2","10388","synaptonemal complex protein 2",2.52626100301815,0.0527700161736382,0.122452592788727,1.01818559199038,0.950117749353608
"SCML2","10389","sex comb on midleg-like 2 (Drosophila)",0.853453138321403,0.432382677883847,0.557253315467266,0.425730246405843,0.452202001424635
"CEPT1","10390","choline/ethanolamine phosphotransferase 1",-3.89018400710249,0.0115227885367073,0.0439171626902337,1.77702342904794,1.57959892938627
"CORO2B","10391","coronin, actin binding protein, 2B",6.4303420662038,0.00135116199527953,0.0118558904161569,1.99824180335052,1.33786610999042
"NOD1","10392","nucleotide-binding oligomerization domain containing 1",0.057619434283623,0.956283578406793,0.970600099739731,1.53312584779091,1.56447330862143
"ANAPC10","10393","anaphase promoting complex subunit 10",-3.1140012629968,0.0264308780831427,0.076431992334705,2.57651869744309,2.54614338942621
"PRG3","10394","proteoglycan 3",0.556024869600444,0.602156843295859,0.705542771072151,0.740398995885851,1.0664274104686
"DLC1","10395","deleted in liver cancer 1",-0.618279799957204,0.563464249650197,0.672836130369867,0.185904734126278,0.193174642425455
"ATP8A1","10396","ATPase, aminophospholipid transporter (APLT), class I, type 8A, member 1",1.53853416658004,0.184533948695277,0.298676881688759,1.09875040630545,1.55834698743568
"NDRG1","10397","N-myc downstream regulated 1",0.526231977257635,0.621225276830444,0.721057000919898,0.623441619967166,1.07567080378728
"MYL9","10398","myosin, light chain 9, regulatory",0.954083408509215,0.383856735564249,0.511877745591357,0.798412141081612,0.769868831711612
"GNB2L1","10399","guanine nucleotide binding protein (G protein), beta polypeptide 2-like 1",-1.9260315192501,0.11205882059326,0.208093250991893,0.809530939353505,0.829951819997355
"PEMT","10400","phosphatidylethanolamine N-methyltransferase",-0.289821259708611,0.783587214105458,0.850392994654389,0.774269410531107,0.897172316437891
"PIAS3","10401","protein inhibitor of activated STAT, 3",-1.58543866236724,0.173723184344038,0.285613084141434,1.21048106964143,1.00315506072696
"ST3GAL6","10402","ST3 beta-galactoside alpha-2,3-sialyltransferase 6",-1.60623370662009,0.169131476819133,0.280116007381032,0.348499699038468,0.483224589783734
"NDC80","10403","NDC80 kinetochore complex component homolog (S. cerevisiae)",-2.50347540255974,0.0542589909993934,0.124876178687377,0.396299908215217,0.473139633532816
"AP003117.1","10404","carboxypeptidase Q",-2.92292938784112,0.032901626376454,0.0887097018918976,1.54654540564381,1.22435255008954
"WFDC2","10406","WAP four-disulfide core domain 2",3.68898860104249,0.014160520877148,0.0503859547198348,1.31540207250131,0.879602320875477
"SPAG11","10407","sperm associated antigen 11B",-0.643720309212778,0.548116072124498,0.659738783511983,0.38030728020476,0.271976219957877
"MYCNOS","10408","MYCN opposite strand/antisense RNA (non-protein coding)",-5.16883019535093,0.00355835880892861,0.0207832550045516,1.77716266027748,1.4141690605309
"BASP1","10409","brain abundant, membrane attached signal protein 1",10.3051399541296,0.000147974387917304,0.00361014685648875,3.61189255902694,1.66568636791842
"IFITM3","10410","interferon induced transmembrane protein 3",-1.19015542716616,0.28740829421975,0.415376222759225,1.22618166634959,1.8461116508026
"RAPGEF3","10411","Rap guanine nucleotide exchange factor (GEF) 3",1.74179962588245,0.142015217236676,0.247251972958293,1.01727262971125,1.2317290810104
"NSA2","10412","NSA2 ribosome biogenesis homolog (S. cerevisiae)",4.43365341757886,0.00680490621667389,0.0311984088059109,0.291029790514418,0.293766130289645
"YAP1","10413","Yes-associated protein 1",-1.2880660627671,0.254109533919433,0.379548385541658,2.46260965046481,3.75961582515567
"SPON2","10417","spondin 2, extracellular matrix protein",-0.177093233858941,0.866385481066606,0.909573484592502,0.313463258344648,0.368791805910804
"SPON1","10418","spondin 1, extracellular matrix protein",0.400784287260043,0.705131462443535,0.789466722781449,1.9733247894414,1.9427334986389
"PRMT5","10419","protein arginine methyltransferase 5",3.46393403726071,0.0179661219496761,0.0590640166009674,2.54035457865523,2.27381867138203
"TESK2","10420","testis-specific kinase 2",-2.17326214892039,0.0818055023555243,0.166970037364024,1.46489766012333,0.640749700059289
"CD2BP2","10421","CD2 (cytoplasmic tail) binding protein 2",5.69495198007218,0.00232870636592168,0.0161445011728738,1.7364392679095,1.27396496582187
"UBAC1","10422","UBA domain containing 1",1.65855655572949,0.158102214170287,0.26695400259587,1.252360303973,1.6614548457455
"CDIPT","10423","CDP-diacylglycerol--inositol 3-phosphatidyltransferase",-0.00684701683280824,0.994801701950733,0.997008002432375,0.388161387555756,0.377408677024048
"PGRMC2","10424","progesterone receptor membrane component 2",-3.46258671424629,0.0179921742206573,0.0591216132666461,2.53680221757166,2.81817840987989
"ARIH2","10425","ariadne homolog 2 (Drosophila)",-0.485441249993973,0.647886515119277,0.74226284114773,0.574298601247748,0.725807725748762
"TUBGCP3","10426","tubulin, gamma complex associated protein 3",-0.427198812562148,0.687006200618578,0.774404744442188,1.14487177861096,1.18946536336602
"SEC24B","10427","SEC24 family, member B (S. cerevisiae)",-2.05573027187061,0.0949477175035793,0.184922533846801,1.3257322776319,0.800212171781808
"CFDP1","10428","craniofacial development protein 1",-1.04653432231177,0.343245262443576,0.47148875110121,0.284084436417184,0.486344662748265
"TMEM147","10430","transmembrane protein 147",-0.279483611711827,0.791066137820686,0.855776057725205,1.42579455795019,2.23717848300743
"RBM14","10432","RNA binding motif protein 14",-1.01629736413525,0.356115304265232,0.484147504715107,0.194988244758466,0.11278955026037
"LYPLA1","10434","lysophospholipase I",-1.84417813616579,0.124477006829045,0.224537900629698,0.562231738845761,0.680557215353669
"CDC42EP2","10435","CDC42 effector protein (Rho GTPase binding) 2",-0.28040195220364,0.790400703665268,0.855331325268881,0.773983317817499,0.731119331608689
"EMG1","10436","EMG1 nucleolar protein homolog (S. cerevisiae)",-2.91629951583274,0.0331559874444369,0.0892493258448537,1.86404588424779,2.01432195632404
"IFI30","10437","interferon, gamma-inducible protein 30",-10.6681198761625,0.000125263334378856,0.00331278490042402,4.35526317617663,2.16130448043973
"C1D","10438","C1D nuclear receptor corepressor",0.734010717479158,0.495897618230686,0.614352690277207,1.1964706445515,2.21739207672966
"OLFM1","10439","olfactomedin 1",15.3331549345153,2.1406982135818e-05,0.00156135767599034,4.699726269699,1.36168560274803
"TIMM17A","10440","translocase of inner mitochondrial membrane 17 homolog A (yeast)",2.38206541550498,0.0630035664324224,0.138412083643074,1.67423184876869,1.98973856177604
"N4BP2L2","10443","NEDD4 binding protein 2-like 2",-0.427712935056162,0.686655717100507,0.77417759892435,1.14967107964658,2.14839144021159
"ZER1","10444","zer-1 homolog (C. elegans)",3.41398271674762,0.0189613416182014,0.0612794477950176,0.953890373346012,1.04114418656877
"MCRS1","10445","microspherule protein 1",5.58273466770756,0.00254256755782128,0.0169416187395489,3.3634674843715,2.19264894249801
"LRRN2","10446","leucine rich repeat neuronal 2",0.518519148047369,0.626218076392508,0.725070748842593,0.141535628740428,0.178924667856314
"FAM3C","10447","family with sequence similarity 3, member C",2.86412707435167,0.0352358499335526,0.0930082962443523,1.63164887457778,1.42437808164207
"ACAA2","10449","acetyl-CoA acyltransferase 2",0.322369122641477,0.760216151185048,0.832417463900315,1.46045700627791,1.55503899054126
"PPIE","10450","peptidylprolyl isomerase E (cyclophilin E)",3.66250705040256,0.0145567432069218,0.0513411023216691,0.847785320682972,0.896499811771062
"VAV3","10451","vav 3 guanine nucleotide exchange factor",-3.38081564398572,0.0196567256993544,0.0627779167526382,0.256191205309799,0.341796529185347
"TOMM40","10452","translocase of outer mitochondrial membrane 40 homolog (yeast)",0.13326125593843,0.899184086418193,0.932887782210769,0.320915285351467,0.268147696070607
"MAP3K7IP1","10454","TGF-beta activated kinase 1/MAP3K7 binding protein 1",1.11617968578638,0.315094154718521,0.443207482091864,0.59293435900884,1.27414334239776
"PECI","10455","enoyl-CoA delta isomerase 2",-1.89994912808809,0.115870868198476,0.213207731011926,0.906113857622461,1.28307285121805
"HAX1","10456","HCLS1 associated protein X-1",0.457869068059723,0.66625653251985,0.757588454761234,0.686233522479141,1.3399560907626
"GPNMB","10457","glycoprotein (transmembrane) nmb",-0.0519414892832621,0.960586590914189,0.973501932341708,1.66610955331347,1.27621102905509
"BAIAP2","10458","BAI1-associated protein 2",8.75666729083617,0.000321931532135115,0.00538807629508264,4.44838260762471,2.37519149105598
"MAD2L2","10459","MAD2 mitotic arrest deficient-like 2 (yeast)",-1.05721493649802,0.338793759424203,0.466978706793377,1.28540395017147,1.15799532337079
"TACC3","10460","transforming, acidic coiled-coil containing protein 3",-3.47422505798535,0.0177685404397989,0.0586277222416033,1.12381726492325,1.60861174527466
"MERTK","10461","c-mer proto-oncogene tyrosine kinase",2.98266729825564,0.0307054351292729,0.0846433558283231,3.33031917918365,3.54257700494481
"CLEC10A","10462","C-type lectin domain family 10, member A",-6.46461999104561,0.00131895233293735,0.0116668349552207,0.829270234933291,0.5078258670195
